,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
177,Justin Hicks,60,72.008,286.0,69.88,50.47,65.71,0.20199999999999999,-0.192,-0.47200000000000003,-0.955,-1.416,145,0,0,284990,2011
178,J.P. Hayes,56,72.048,282.7,64.36,58.29,61.52,-0.035,-0.406,-0.111,0.024,-0.528,147,0,0,186769,2011
179,Troy Merritt,63,72.083,286.8,62.04,56.35,64.12,-0.18100000000000002,-0.46799999999999997,-0.049,-0.33399999999999996,-1.031,131,0,0,151475,2011
180,Will Strickler,51,72.17699999999999,304.1,57.38,54.21,62.06,-0.267,-0.648,-0.38,0.294,-1.0,84,0,0,109031,2011
181,Daniel Summerhays,75,72.487,284.9,62.83,55.07,63.24,-0.7190000000000001,-0.434,-0.134,-0.292,-1.581,210,0,0,301899,2011
182,Martin Piller,63,72.542,292.2,54.0,52.66,61.02,-0.326,-0.61,-0.623,0.20800000000000002,-1.351,120,0,0,140958,2011
183,Derek Lamely,65,72.60600000000001,297.9,50.57,50.83,62.87,-0.7,-0.636,0.273,-0.321,-1.383,123,0,0,301146,2011
184,Rich Beem,53,72.76,286.1,63.87,52.89,61.95,-0.152,-0.257,-0.28,-0.5920000000000001,-1.281,78,0,0,135225,2011
185,Rocco Mediate,53,72.975,275.5,68.91,51.8,62.16,-0.248,-0.682,0.03,-0.621,-1.5219999999999998,85,0,0,136299,2011
0,Rory McIlroy,60,68.873,310.1,56.61,60.24,66.36,1.072,1.002,0.273,0.057999999999999996,2.406,2827,10,4,8047952,2012
1,Tiger Woods,69,68.904,297.4,63.93,63.17,67.58,0.5529999999999999,1.224,0.19399999999999998,0.33899999999999997,2.31,2663,9,3,6133158,2012
2,Jim Furyk,85,69.304,280.0,70.71,63.83,68.19,0.225,0.83,0.275,0.423,1.7519999999999998,790,8,0,3623805,2012
3,Jason Dufner,83,69.456,292.4,66.9,62.42,69.17,0.5529999999999999,0.519,0.222,0.153,1.446,853,8,2,4869304,2012
4,Matt Kuchar,86,69.477,286.2,65.06,62.43,65.38,0.11,0.49,0.309,0.47200000000000003,1.382,707,9,1,3903065,2012
5,Adam Scott,59,69.533,304.6,59.61,55.87,66.57,0.605,0.494,0.203,-0.138,1.1640000000000001,560,5,0,2899557,2012
6,Justin Rose,69,69.54899999999999,290.9,65.82,61.98,70.34,0.355,0.84,0.5670000000000001,-0.122,1.64,1770,8,1,4290930,2012
7,Dustin Johnson,70,69.564,310.2,56.3,60.29,65.75,0.72,0.638,-0.035,0.185,1.5090000000000001,1527,9,1,3393820,2012
8,Bubba Watson,68,69.639,315.5,58.84,56.58,69.95,1.485,0.265,0.059000000000000004,-0.28,1.5290000000000001,1005,7,1,4644997,2012
9,Luke Donald,63,69.687,280.1,65.16,62.66,64.96,-0.188,0.5820000000000001,0.43,0.818,1.641,1275,8,1,3512024,2012
10,Louis Oosthuizen,65,69.707,299.5,62.41,55.37,68.78,0.496,0.478,0.006,-0.004,0.976,1635,5,0,3460995,2012
11,Bo Van Pelt,84,69.718,296.1,64.79,55.69,67.07,0.45,0.665,-0.22,0.542,1.4369999999999998,647,10,0,3043509,2012
12,Padraig Harrington,67,69.736,293.6,59.86,59.67,62.17,0.193,0.331,0.384,-0.02,0.888,1213,3,0,1546272,2012
13,Zach Johnson,95,69.821,281.1,68.53,60.37,64.95,0.11199999999999999,0.342,0.17600000000000002,0.568,1.197,1073,6,2,4504244,2012
14,Brandt Snedeker,81,69.84,288.7,60.5,62.08,63.75,-0.276,0.11,0.316,0.86,1.01,4100,7,2,4989739,2012
15,Steve Stricker,73,69.865,285.4,63.31,60.15,68.33,0.11599999999999999,0.898,0.147,0.134,1.295,685,7,1,3420021,2012
16,Sergio Garcia,57,69.928,292.4,61.15,58.36,64.98,0.34600000000000003,0.075,0.28300000000000003,0.4,1.104,733,3,1,2510116,2012
17,Keegan Bradley,90,69.984,302.7,61.65,57.55,66.54,0.68,0.23800000000000002,-0.127,0.33,1.122,655,5,1,3910658,2012
18,Carl Pettersson,92,70.013,297.1,57.63,60.37,63.89,0.040999999999999995,0.33399999999999996,0.049,0.444,0.867,613,6,1,3538656,2012
19,Phil Mickelson,79,70.03,294.4,54.31,61.57,64.14,-0.10300000000000001,0.5660000000000001,0.39799999999999996,0.562,1.422,2073,7,1,4203821,2012
20,Webb Simpson,77,70.04,288.6,61.47,58.65,67.47,0.222,0.319,0.371,0.21100000000000002,1.123,785,7,1,3436758,2012
21,John Senden,81,70.05,291.0,65.93,57.37,68.59,0.503,0.473,-0.016,0.039,1.0,445,5,0,1916651,2012
22,Robert Garrigus,89,70.066,310.3,56.58,55.58,69.23,0.797,0.68,-0.264,-0.225,0.988,637,8,0,3206530,2012
23,Lee Westwood,60,70.084,298.1,62.17,48.3,69.75,0.628,0.6809999999999999,-0.166,-0.359,0.784,1205,7,0,3016569,2012
24,Ernie Els,80,70.131,294.6,56.71,61.06,66.52,0.272,0.462,-0.006,-0.05,0.677,510,5,1,3453118,2012
25,Brendon de Jonge,115,70.137,288.8,63.42,58.6,69.17,0.185,0.754,0.0,0.14400000000000002,1.083,1065,4,0,2015252,2012
26,Jason Day,57,70.152,308.6,52.48,61.36,61.31,0.121,0.102,0.275,0.526,1.024,712,4,0,1143233,2012
27,Vijay Singh,99,70.156,295.4,61.62,59.3,66.22,0.435,0.52,0.212,-0.40399999999999997,0.763,1406,5,0,1586305,2012
28,Ian Poulter,57,70.176,285.0,65.13,64.34,61.61,0.18600000000000003,0.068,0.207,0.10300000000000001,0.564,1280,4,1,1715271,2012
29,Davis Love III,64,70.194,296.3,59.11,54.84,65.02,0.20600000000000002,0.635,-0.038,0.063,0.867,443,3,0,989753,2012
30,Jeff Overton,101,70.197,292.0,61.91,59.35,66.32,0.434,0.23600000000000002,-0.08,0.293,0.883,1199,4,0,1563670,2012
31,Graeme McDowell,55,70.229,285.5,70.11,51.83,66.26,0.49,0.6409999999999999,-0.478,-0.282,0.37200000000000005,1222,4,0,2408279,2012
32,Henrik Stenson,51,70.23899999999999,289.5,64.13,59.04,65.37,0.34299999999999997,0.297,0.16899999999999998,0.105,0.915,462,1,0,791107,2012
33,Jonas Blixt,72,70.244,286.3,58.9,61.57,63.65,-0.1,-0.01,0.36700000000000005,0.804,1.062,820,5,1,2255695,2012
34,Ryan Palmer,81,70.252,303.1,57.95,58.27,65.16,0.485,0.258,-0.193,0.45299999999999996,1.003,1070,4,0,1501215,2012
35,Seung-Yul Noh,105,70.256,300.4,59.34,58.0,67.41,0.355,0.102,0.122,0.142,0.721,1379,3,0,1629751,2012
36,Charl Schwartzel,56,70.281,295.8,61.41,58.95,62.65,0.35600000000000004,0.445,0.039,0.084,0.925,1041,2,0,1138844,2012
37,Ryan Moore,89,70.3,287.6,65.75,56.77,66.35,0.163,0.27,-0.009000000000000001,0.424,0.847,1105,8,1,2858944,2012
38,Hunter Mahan,88,70.346,293.1,67.74,53.71,68.97,0.4,0.37200000000000005,-0.122,-0.109,0.541,693,5,2,4019193,2012
39,Will Claxton,99,70.369,290.4,65.36,56.9,69.06,0.524,0.318,-0.163,-0.16699999999999998,0.512,530,2,0,780969,2012
40,Ken Duke,104,70.376,282.6,65.69,60.91,64.61,0.019,0.309,-0.023,0.349,0.654,776,6,0,1511628,2012
41,Pat Perez,81,70.378,291.5,62.33,61.77,65.05,0.099,0.272,0.23199999999999998,0.16,0.763,1073,1,0,1064053,2012
42,John Huh,99,70.384,288.3,68.69,55.52,66.44,0.391,0.031,-0.025,0.16699999999999998,0.564,460,4,1,2692113,2012
43,Charles Howell III,98,70.385,294.6,54.6,56.2,66.61,0.098,0.257,0.27,0.054000000000000006,0.679,733,2,0,1284578,2012
44,Scott Piercy,95,70.40899999999999,304.5,56.06,59.9,65.73,0.47600000000000003,0.20199999999999999,-0.042,0.221,0.857,483,4,1,2699205,2012
45,Greg Chalmers,88,70.417,282.0,62.0,62.0,59.83,-0.335,0.012,0.45899999999999996,0.506,0.642,1402,1,0,1166627,2012
46,Bob Estes,78,70.418,285.2,60.72,60.98,62.39,-0.45399999999999996,0.396,0.34700000000000003,0.07400000000000001,0.36200000000000004,1058,2,0,1009769,2012
47,Roberto Castro,92,70.434,290.6,65.36,58.49,68.41,0.244,0.03,0.26899999999999996,0.048,0.591,772,1,0,755095,2012
48,Geoff Ogilvy,73,70.436,290.1,62.01,62.63,63.66,0.158,0.168,0.127,0.23800000000000002,0.691,1164,1,0,1255223,2012
49,Greg Owen,90,70.444,295.9,60.16,54.03,68.58,0.336,0.36700000000000005,0.012,-0.41600000000000004,0.298,704,3,0,1151622,2012
50,Bud Cauley,99,70.458,291.6,60.33,62.42,66.55,0.065,0.201,0.38799999999999996,0.065,0.721,1342,6,0,1774479,2012
51,Bill Haas,79,70.484,292.2,63.62,60.74,65.17,0.47200000000000003,-0.18,0.273,0.10300000000000001,0.6679999999999999,1471,3,1,2349951,2012
52,Billy Horschel,63,70.494,290.2,66.58,59.87,68.79,0.546,0.027999999999999997,-0.11599999999999999,-0.068,0.391,289,1,0,486177,2012
53,Kevin Stadler,85,70.525,292.9,65.09,58.61,67.75,0.35100000000000003,0.711,-0.359,-0.263,0.439,1403,5,0,1546036,2012
54,Ben Curtis,62,70.538,274.8,69.7,58.46,68.87,-0.044000000000000004,0.408,0.036000000000000004,0.505,0.9059999999999999,1230,3,1,2494153,2012
55,Martin Flores,95,70.538,295.0,53.58,59.04,63.98,0.077,-0.507,0.192,0.6559999999999999,0.419,562,2,0,1035569,2012
56,Jimmy Walker,101,70.556,296.5,52.74,58.09,64.3,-0.243,0.105,0.258,0.42700000000000005,0.547,1033,6,0,1638419,2012
57,Freddie Jacobson,61,70.561,287.4,57.98,57.52,61.85,-0.071,0.306,0.02,-0.145,0.109,513,1,0,953494,2012
58,Chad Campbell,84,70.566,290.1,60.19,54.93,67.13,-0.04,0.7509999999999999,-0.004,-0.425,0.28300000000000003,517,3,0,895199,2012
59,Nick Watney,97,70.577,296.8,58.86,55.11,66.43,-0.016,0.586,-0.006999999999999999,-0.027999999999999997,0.536,2215,5,1,3044224,2012
60,Blake Adams,107,70.586,288.4,65.83,56.01,65.91,0.237,-0.055,-0.057,0.23199999999999998,0.35600000000000004,674,3,0,1234345,2012
61,Rickie Fowler,84,70.60600000000001,293.2,64.43,56.79,64.99,0.45799999999999996,0.228,0.034,-0.20199999999999999,0.518,475,5,1,3066293,2012
62,Sean O'Hair,84,70.615,297.5,59.98,56.04,68.25,0.255,0.25,0.149,-0.28600000000000003,0.368,744,2,0,1160981,2012
63,John Rollins,81,70.618,295.4,64.25,58.0,66.16,0.627,-0.26899999999999996,0.107,-0.034,0.431,800,5,0,1489155,2012
64,Graham DeLaet,79,70.624,304.3,60.36,57.68,66.74,0.5,0.33399999999999996,-0.23399999999999999,-0.278,0.322,1085,3,0,1051951,2012
65,Kyle Stanley,86,70.633,306.9,59.49,52.61,67.06,0.7859999999999999,0.439,-0.043,-0.797,0.384,1492,2,1,2351857,2012
66,Kevin Na,80,70.634,281.5,65.91,61.3,62.03,-0.255,0.301,0.20600000000000002,0.193,0.445,1095,6,0,2029943,2012
67,Harris English,98,70.688,300.3,59.47,53.6,67.74,0.28600000000000003,-0.038,-0.124,0.175,0.299,762,3,0,1186003,2012
68,Tim Clark,60,70.697,276.7,71.6,58.03,64.26,0.285,0.151,-0.013999999999999999,-0.121,0.301,1065,3,0,1407028,2012
69,Charlie Wi,86,70.697,285.6,61.65,59.13,59.69,-0.19699999999999998,-0.22899999999999998,0.43,0.27899999999999997,0.28300000000000003,1043,4,0,1845397,2012
70,John Mallinger,74,70.699,281.4,67.93,58.77,66.51,-0.086,0.184,0.20600000000000002,-0.086,0.218,543,3,0,1146852,2012
71,John Merrick,83,70.70100000000001,293.3,64.46,54.9,69.13,0.20199999999999999,0.23,-0.047,-0.193,0.191,814,2,0,1084628,2012
72,Ben Crane,73,70.708,286.8,64.36,57.24,64.81,0.102,-0.138,0.195,0.43200000000000005,0.591,991,4,0,1701365,2012
73,Michael Thompson,80,70.718,283.4,59.43,55.39,63.26,-0.375,0.317,-0.192,0.355,0.106,671,3,0,1408374,2012
74,Daniel Summerhays,81,70.722,289.3,61.93,56.03,67.68,0.2,-0.066,0.045,-0.053,0.126,573,4,0,1111522,2012
75,William McGirt,96,70.729,285.4,60.58,58.6,66.3,-0.092,0.11,-0.047,0.282,0.253,1125,3,0,1228947,2012
76,David Toms,60,70.74,275.5,69.75,61.86,66.09,0.131,0.012,0.18899999999999997,-0.141,0.191,623,5,0,1658428,2012
77,Jonathan Byrd,69,70.753,289.5,57.88,58.65,63.64,-0.22,0.406,0.057999999999999996,0.262,0.506,736,5,0,1616789,2012
78,Brian Gay,91,70.767,277.7,62.1,64.38,62.71,-0.364,-0.486,0.293,0.7040000000000001,0.14800000000000002,491,3,0,960658,2012
79,Spencer Levin,81,70.77600000000001,283.7,57.3,57.84,60.97,-0.207,-0.040999999999999995,0.18,0.33,0.262,735,3,0,1283616,2012
80,Tim Herron,88,70.781,289.4,59.93,57.06,67.36,0.152,0.193,0.163,-0.174,0.33399999999999996,339,2,0,660279,2012
81,Matt Every,80,70.789,285.5,60.89,58.44,66.23,-0.051,0.377,0.191,0.096,0.613,979,6,0,1972166,2012
82,David Hearn,95,70.80199999999999,286.7,62.25,61.11,66.32,-0.022000000000000002,-0.21,0.231,0.261,0.261,967,2,0,1012575,2012
83,Brian Davis,91,70.807,277.1,67.24,58.92,63.47,-0.012,0.146,0.09,0.37,0.594,728,4,0,1318032,2012
84,Richard Lee,71,70.809,285.6,68.72,54.99,68.29,0.106,-0.187,0.071,0.18899999999999997,0.179,262,1,0,547733,2012
85,Tom Gillis,75,70.812,289.0,66.09,58.4,63.85,0.207,-0.27399999999999997,0.18899999999999997,0.217,0.33899999999999997,1277,3,0,1238058,2012
86,Gary Christian,91,70.82,281.9,68.95,55.25,66.99,0.17,0.124,-0.067,-0.077,0.149,529,1,0,616457,2012
87,Brian Harman,101,70.821,290.3,65.44,58.99,63.92,0.337,-0.37,0.10099999999999999,0.132,0.19899999999999998,1122,1,0,1146448,2012
88,Kevin Streelman,89,70.821,292.8,61.63,58.22,66.22,0.11,0.184,0.027999999999999997,-0.054000000000000006,0.268,462,3,0,893736,2012
89,Marc Leishman,84,70.831,289.4,55.2,58.26,62.76,-0.209,0.5589999999999999,0.193,-0.331,0.212,1165,2,1,1933761,2012
90,Ryo Ishikawa,54,70.854,290.0,53.28,54.44,59.61,-0.19899999999999998,0.069,-0.10400000000000001,0.196,-0.038,0,2,0,0,2012
91,Dicky Pride,62,70.87100000000001,285.9,61.38,57.39,64.51,-0.287,0.002,0.064,0.13,-0.09,884,3,0,1259712,2012
92,Chris Stroud,86,70.878,286.6,62.31,61.55,63.37,-0.23600000000000002,-0.049,0.325,0.08199999999999999,0.121,484,2,0,903570,2012
93,John Daly,50,70.87899999999999,306.7,55.78,52.55,62.08,0.272,-0.267,-0.604,0.192,-0.406,298,1,0,488505,2012
94,Jeff Maggert,83,70.883,285.3,67.16,58.48,65.66,0.287,0.084,-0.214,-0.127,0.03,437,1,0,682742,2012
95,K.J. Choi,71,70.88600000000001,282.3,64.08,54.68,63.57,0.064,0.153,0.382,-0.344,0.255,602,2,0,969057,2012
96,Kevin Chappell,91,70.89,293.3,56.73,57.83,64.11,0.228,-0.18600000000000003,0.138,-0.262,-0.081,447,1,0,647510,2012
97,Chris Kirk,93,70.891,291.8,59.7,58.32,66.6,0.032,0.444,-0.037000000000000005,-0.195,0.244,1152,4,0,1197562,2012
98,Johnson Wagner,88,70.899,284.0,62.32,56.85,65.91,-0.027000000000000003,0.376,-0.31,0.34600000000000003,0.385,1386,4,1,2225007,2012
99,Russell Knox,72,70.905,285.8,67.03,58.24,69.36,0.049,0.025,0.105,0.0,0.179,164,2,0,512584,2012
100,Heath Slocum,93,70.911,278.9,71.69,58.33,67.84,0.248,0.42700000000000005,-0.158,-0.5539999999999999,-0.035,365,0,0,518198,2012
101,J.B. Holmes,90,70.92399999999999,309.7,54.4,55.92,64.5,0.585,-0.21899999999999997,0.18600000000000003,-0.057,0.496,1153,2,0,1179505,2012
102,J.J. Henry,93,70.939,288.1,63.18,57.61,68.24,0.051,0.126,0.133,-0.054000000000000006,0.255,760,3,1,1297802,2012
103,D.A. Points,88,70.946,284.0,64.66,56.5,66.48,0.067,0.32899999999999996,-0.003,-0.109,0.284,1027,3,0,1533361,2012
104,Billy Mayfair,90,70.94800000000001,286.8,65.2,61.76,64.02,0.08,-0.083,0.131,-0.205,-0.077,500,1,0,619961,2012
105,Josh Teater,97,70.953,298.6,61.3,56.07,67.5,0.57,-0.231,-0.001,-0.209,0.128,803,4,0,1011430,2012
106,Jerry Kelly,84,70.955,276.1,73.0,59.39,65.63,-0.018000000000000002,-0.218,0.245,-0.077,-0.067,385,1,0,645701,2012
107,Boo Weekley,74,70.96600000000001,296.8,65.15,53.04,69.53,0.6679999999999999,0.466,-0.162,-1.055,-0.08199999999999999,365,3,0,848347,2012
108,Chris Couch,61,70.977,293.8,65.49,58.29,63.65,0.377,-0.131,-0.205,0.083,0.125,242,0,0,335848,2012
109,Martin Laird,77,70.98899999999999,298.2,59.16,55.92,65.3,0.374,0.175,-0.099,0.099,0.5489999999999999,1024,3,0,2172883,2012
110,Nathan Green,73,70.991,283.8,58.97,57.62,66.92,-0.479,0.048,0.083,0.248,-0.1,245,1,0,366651,2012
111,Y.E. Yang,64,71.005,284.9,61.06,57.67,58.51,-0.11800000000000001,-0.35200000000000004,-0.192,0.516,-0.146,351,0,0,454276,2012
112,George McNeill,85,71.01100000000001,288.8,61.14,57.33,63.03,-0.149,-0.023,-0.053,0.23800000000000002,0.013000000000000001,724,1,1,1119535,2012
113,Cameron Tringale,88,71.023,290.4,64.41,58.79,66.6,0.195,0.055999999999999994,0.003,0.102,0.35600000000000004,689,4,0,1225737,2012
114,Bryce Molder,83,71.028,277.5,61.59,61.32,64.91,-0.632,0.1,0.188,0.6659999999999999,0.321,1023,2,0,1166115,2012
115,Rod Pampling,88,71.038,288.8,62.72,57.23,64.93,0.061,-0.131,0.203,-0.153,-0.02,505,1,0,620893,2012
116,Vaughn Taylor,81,71.059,286.0,60.59,56.26,66.3,-0.327,0.165,0.16,0.031,0.03,312,0,0,547129,2012
117,Danny Lee,74,71.062,291.9,57.44,56.66,65.24,-0.20199999999999999,-0.031,0.23,0.04,0.037000000000000005,226,0,0,359112,2012
118,Bill Lunde,83,71.062,290.5,59.1,58.68,67.56,0.052000000000000005,0.449,0.044000000000000004,-0.24100000000000002,0.305,294,1,0,593598,2012
119,Brandt Jobe,57,71.064,299.2,62.48,53.71,64.68,0.198,-0.222,-0.18,0.257,0.053,245,1,0,344332,2012
120,Camilo Villegas,79,71.079,290.3,62.01,54.5,69.55,0.08,0.20800000000000002,-0.11699999999999999,-0.34299999999999997,-0.174,267,0,0,491729,2012
121,Stuart Appleby,75,71.095,283.3,65.45,60.44,64.79,-0.003,-0.43700000000000006,0.158,0.154,-0.128,287,0,0,377559,2012
122,Aaron Baddeley,73,71.113,292.0,54.3,59.85,58.1,-0.10800000000000001,-0.504,0.152,0.604,0.14300000000000002,770,3,0,1215753,2012
123,Rory Sabbatini,84,71.125,287.4,61.04,58.67,62.24,0.247,-0.021,0.129,-0.37,-0.013999999999999999,602,2,0,1128820,2012
124,Charley Hoffman,88,71.139,295.5,62.23,51.41,66.35,0.33399999999999996,0.35600000000000004,-0.12300000000000001,-0.48,0.087,916,2,0,1276663,2012
125,Kyle Reifers,86,71.16,290.0,61.7,56.96,67.41,0.055999999999999994,0.055999999999999994,-0.07400000000000001,0.021,0.057999999999999996,311,0,0,448960,2012
126,Ricky Barnes,92,71.163,292.0,58.1,54.74,67.36,-0.29,0.499,0.075,-0.488,-0.203,696,1,0,805408,2012
127,Garth Mulroy,59,71.192,293.7,60.1,51.68,65.11,-0.004,0.14300000000000002,-0.179,0.01,-0.031,173,0,0,277632,2012
128,Kris Blanks,65,71.20100000000001,284.5,65.84,54.71,66.84,0.192,0.5579999999999999,-0.203,-0.608,-0.061,297,0,0,390059,2012
129,Hunter Haas,69,71.205,287.6,61.82,55.02,63.14,0.12300000000000001,-0.02,-0.223,0.011000000000000001,-0.109,251,1,0,399364,2012
130,Bobby Gates,87,71.208,300.2,58.6,55.9,65.39,0.331,-0.016,-0.318,-0.262,-0.265,338,1,0,525293,2012
131,Rocco Mediate,70,71.218,280.7,62.22,61.23,64.84,-0.106,-0.09,0.1,-0.012,-0.10800000000000001,195,0,0,242354,2012
132,James Driscoll,83,71.24600000000001,291.1,51.32,54.39,62.38,-0.525,0.032,0.0,0.434,-0.059000000000000004,413,2,0,687338,2012
133,Troy Matteson,100,71.247,298.9,52.67,56.49,64.01,-0.066,0.075,-0.196,0.136,-0.051,1190,3,0,1198953,2012
134,Jason Bohn,81,71.248,279.2,65.0,56.07,64.59,-0.11,0.128,-0.162,-0.037000000000000005,-0.18,363,3,0,795549,2012
135,David Mathis,83,71.333,278.1,63.22,57.78,61.04,-0.203,-0.239,-0.002,0.33799999999999997,-0.105,322,2,0,736765,2012
136,Chez Reavie,83,71.334,282.5,68.57,56.52,66.13,0.125,0.136,-0.10099999999999999,-0.20600000000000002,-0.045,327,0,0,580617,2012
137,Kevin Kisner,69,71.342,287.9,61.1,59.47,62.48,0.106,-0.6509999999999999,0.10300000000000001,0.303,-0.139,248,1,0,346216,2012
138,Robert Allenby,76,71.355,286.7,59.34,50.85,65.79,-0.449,0.537,-0.28600000000000003,-0.428,-0.626,417,2,0,808927,2012
139,Matt Jones,53,71.367,293.7,55.49,58.52,64.74,-0.192,-0.387,0.11199999999999999,-0.09,-0.557,143,1,0,300254,2012
140,Trevor Immelman,76,71.37,290.9,59.7,56.6,63.45,-0.14,0.242,0.384,-0.122,0.365,423,0,0,617296,2012
141,Mark Wilson,84,71.375,276.0,68.62,57.82,64.03,-0.255,0.043,0.069,-0.102,-0.245,1049,3,1,2144780,2012
142,Gavin Coles,72,71.39699999999999,271.2,65.08,59.76,64.23,-0.6759999999999999,-0.008,-0.196,0.591,-0.289,184,0,0,247561,2012
143,Charlie Beljan,61,71.40100000000001,311.6,58.19,53.13,66.46,0.797,-0.226,-0.635,-0.42100000000000004,-0.485,222,3,1,1373528,2012
144,Jhonattan Vegas,77,71.44,304.6,53.09,49.78,66.07,-0.012,-0.20600000000000002,-0.135,-0.035,-0.387,361,2,0,801803,2012
145,Jason Kokrak,79,71.445,304.1,53.92,56.43,66.0,-0.044000000000000004,-0.17300000000000001,-0.045,-0.184,-0.447,165,2,0,750221,2012
146,Mathew Goggin,65,71.449,290.8,57.86,56.82,67.3,0.10800000000000001,-0.292,0.099,-0.242,-0.327,103,0,0,259604,2012
147,Robert Karlsson,54,71.453,294.7,55.22,52.62,63.25,-0.04,0.07200000000000001,0.03,-0.531,-0.469,239,0,0,393340,2012
148,Stewart Cink,71,71.483,288.8,53.43,52.9,64.26,-0.485,0.195,-0.239,0.301,-0.228,310,0,0,477173,2012
149,Chris DiMarco,83,71.488,273.0,69.24,56.86,60.55,-0.371,-0.073,0.079,-0.113,-0.47700000000000004,316,1,0,468298,2012
150,Scott Stallings,78,71.49,302.4,58.1,52.33,66.38,0.39299999999999996,-0.113,-0.198,-0.405,-0.32299999999999995,781,3,1,1293739,2012
151,Erik Compton,81,71.499,297.2,58.33,53.55,62.48,0.215,-0.6679999999999999,-0.155,0.092,-0.517,311,0,0,359765,2012
152,J.J. Killeen,101,71.502,289.9,56.09,60.45,60.27,-0.063,-0.49200000000000005,0.213,-0.107,-0.449,286,1,0,414257,2012
153,Stephen Ames,54,71.51100000000001,283.7,61.88,56.5,62.18,-0.27699999999999997,-0.27699999999999997,-0.09699999999999999,-0.255,-0.9059999999999999,142,0,0,193686,2012
154,Troy Kelly,68,71.531,299.5,52.6,59.12,63.17,-0.21100000000000002,-0.53,-0.001,0.05,-0.6920000000000001,462,1,0,786832,2012
155,Tommy Gainey,98,71.54,297.2,55.63,53.53,62.3,-0.10800000000000001,-0.26,-0.262,0.113,-0.517,631,2,1,1540749,2012
156,Andres Romero,68,71.543,292.0,54.9,55.98,61.3,-0.21600000000000003,0.078,-0.049,-0.223,-0.409,506,2,0,970919,2012
157,Gary Woodland,70,71.55199999999999,301.6,54.55,52.8,64.01,0.32,0.153,-0.26899999999999996,-0.49700000000000005,-0.293,321,1,0,592879,2012
158,D.J. Trahan,73,71.563,292.2,61.33,53.43,65.94,0.08800000000000001,-0.085,-0.15,-0.579,-0.726,243,2,0,611142,2012
159,Nick O'Hern,78,71.579,268.9,63.34,58.49,63.29,-0.86,0.34,0.424,-0.392,-0.489,250,1,0,489375,2012
160,Ãngel Cabrera,54,71.581,299.7,57.02,49.09,63.33,0.198,-0.306,-0.126,-0.217,-0.451,177,0,0,283385,2012
161,Justin Leonard,79,71.583,279.4,60.34,59.18,60.44,-0.401,-0.11699999999999999,0.22699999999999998,-0.325,-0.615,277,2,0,540155,2012
162,Steve Wheatcroft,56,71.584,286.9,62.37,56.91,66.22,0.001,-0.294,-0.253,0.04,-0.506,92,0,0,135196,2012
163,Sangmoon Bae,81,71.62899999999999,289.8,58.08,50.99,59.81,0.069,-0.76,-0.491,0.128,-1.053,608,2,0,1165952,2012
164,Arjun Atwal,79,71.634,285.1,61.12,55.37,63.85,-0.132,-0.22699999999999998,-0.084,-0.217,-0.66,181,1,0,348770,2012
165,Roland Thatcher,55,71.646,288.9,62.19,50.0,67.8,-0.156,0.01,-0.498,-0.514,-1.158,188,1,0,396801,2012
166,Scott Dunlap,57,71.653,281.4,64.66,58.47,67.21,0.062,0.252,-0.226,-0.688,-0.6,77,0,0,230220,2012
167,Mark Anderson,75,71.692,295.7,52.23,53.45,63.85,-0.217,-0.542,0.017,-0.133,-0.875,209,1,0,441019,2012
168,"Ted Potter, Jr.",77,71.71,284.5,64.18,55.6,63.32,-0.191,-0.27699999999999997,-0.428,0.073,-0.823,652,1,1,1383170,2012
169,Cameron Beckman,81,71.726,285.2,61.67,52.81,65.3,-0.226,0.057999999999999996,-0.16699999999999998,-0.353,-0.6890000000000001,154,0,0,287506,2012
170,Harrison Frazar,56,71.73899999999999,297.7,54.68,53.85,61.21,0.10800000000000001,-0.358,-0.325,0.023,-0.551,387,2,0,730203,2012
171,Colt Knost,79,71.798,272.5,68.0,55.24,62.12,-0.5660000000000001,-0.545,-0.053,0.184,-0.981,390,2,0,848197,2012
172,Scott Brown,65,71.835,291.2,60.22,50.13,64.5,0.17,-0.255,-0.21899999999999997,-0.46799999999999997,-0.7709999999999999,212,3,0,478763,2012
173,Daniel Chopra,55,71.872,295.6,47.27,53.39,59.8,-0.489,-0.589,0.068,0.331,-0.679,70,0,0,192198,2012
174,Brendon Todd,78,71.873,283.6,58.77,55.75,60.0,-0.57,-1.141,0.094,0.42700000000000005,-1.19,281,1,0,474295,2012
175,Derek Lamely,64,71.876,289.1,52.08,57.34,60.3,-0.754,-0.7140000000000001,-0.204,0.636,-1.035,160,0,0,185479,2012
176,Brendan Steele,77,71.887,288.8,63.44,55.48,65.3,0.084,-0.376,-0.11199999999999999,-0.11199999999999999,-0.517,334,3,0,840965,2012
177,Miguel Angel Carballo,73,71.918,289.5,57.88,51.7,64.79,-0.042,-0.728,-0.106,-0.294,-1.17,213,0,0,269980,2012
178,Edward Loar,59,71.922,295.6,56.01,48.34,62.05,0.059000000000000004,-0.728,-0.594,0.145,-1.1179999999999999,43,0,0,97947,2012
